,Animation Length,Torso Verticality Mean,Torso Verticality Std.,Instability,Root Energy,Hand Energy,Foot Energy,Head Energy
79_13,664,0.9760256579000001,0.0175749992,0.9941141772000001,0.1519407049,0.1519407049,0.0379996822,0.016994554000000002
79_14,733,0.9572360921,0.0323019543,0.7741408117,0.1942706328,0.1942706328,0.052467741000000005,0.038132728000000005
79_15,875,0.9977525079,0.0027742413000000003,0.28747857590000003,0.0709074244,0.0709074244,0.0177421094,0.0158739179
79_16,720,0.9938929728,0.0081207269,0.574548909,0.1211114405,0.1211114405,0.030718884300000002,0.0208710358
79_17,804,0.9858187516,0.009649469400000001,0.35063719990000003,0.11739046380000001,0.11739046380000001,0.0242044192,0.0170235963
79_18,804,0.9935342409000001,0.0044247828,0.7214558745,0.2398179467,0.2398179467,0.0525337699,0.0168915717
79_19,691,0.9946568207,0.0034121083,0.8665775321,0.1733853675,0.1733853675,0.037012086,0.0146362207
79_20,747,0.9962021742,0.0029964899,0.5154373591,0.15282898690000002,0.15282898690000002,0.022757128800000002,0.0102031523
79_21,817,0.9557987253,0.0549096177,0.4879709197,0.14183505400000002,0.14183505400000002,0.0397669888,0.035416911700000005
79_22,879,0.7961837011,0.2758761663,0.9433918448,0.3453142367,0.3453142367,0.2091042167,0.11474356520000001
79_23,730,0.9781829047,0.0347290111,0.8005244873,0.19640762820000002,0.19640762820000002,0.051004254400000004,0.0316439773
79_24,744,0.9895601855,0.019198318000000002,0.7476620114,0.1743749833,0.1743749833,0.051281765300000004,0.0271507466
79_25,603,0.9516487493,0.0672058202,0.7942092316,0.1291173578,0.1291173578,0.0347269331,0.0474012869
79_26,1032,0.6704666536,0.20248993110000002,0.6619769036,0.24625141120000002,0.24625141120000002,0.0691608105,0.0491902061
79_27,883,0.9815455521,0.0101834664,0.6761132320000001,0.1003754224,0.1003754224,0.0300443986,0.0127782424
79_28,408,0.9995484024000001,0.0003989592,0.7135554804,0.1768531569,0.1768531569,0.025188807900000002,0.0100919409
79_29,678,0.9653858184,0.0483316219,0.7507906782,0.1488165451,0.1488165451,0.045084498,0.027229796
79_30,800,0.9417574477,0.0697661992,1.2892560328,0.3035434624,0.3035434624,0.0732217472,0.0676574675
79_31,578,0.9961684673000001,0.0030955534,0.48330466400000005,0.1012978852,0.1012978852,0.0309318831,0.012259933
79_32,964,0.9874472122000001,0.013368944800000001,0.502098978,0.1406637793,0.1406637793,0.0392923929,0.0199846383
79_33,581,0.9888954303,0.0224876562,1.0109056049,0.0989730114,0.0989730114,0.0219627306,0.0290840344
79_34,748,0.9868130731,0.0164937986,0.5411848932000001,0.1412722532,0.1412722532,0.0191175936,0.0181155032
79_35,1194,0.9764707584000001,0.0233713825,0.6542474339000001,0.1742003674,0.1742003674,0.0269486573,0.029713546100000002
79_36,518,0.9822076915000001,0.0265023594,0.4369670386,0.1209401247,0.1209401247,0.0381359878,0.036007503
79_37,602,0.991952876,0.0120587657,0.5287243839,0.1176129254,0.1176129254,0.0351133927,0.0298856495
79_38,541,0.9792958041000001,0.027845169700000002,0.8593981008,0.093748307,0.093748307,0.0343487762,0.0317528056
79_39,808,0.9757924829000001,0.0289976412,0.6060394468,0.0615330434,0.0615330434,0.0452569966,0.0240223171
79_40,866,0.9748622588,0.0288055571,0.46487261080000003,0.077576722,0.077576722,0.0199100815,0.024055829
79_41,1108,0.9759210597,0.0192202248,0.4084467084,0.0415705906,0.0415705906,0.023778195000000002,0.0124884303
79_42,793,0.9837920964,0.0122628949,0.263376885,0.061801662300000004,0.061801662300000004,0.017381661200000002,0.0143449404
79_43,987,0.9829252816,0.0130275518,0.4169236504,0.14185578240000002,0.14185578240000002,0.0240898803,0.0182119915
79_44,854,0.9890472926,0.0121958347,0.4399606124,0.19067295310000001,0.19067295310000001,0.0345027273,0.018384484
79_45,863,0.974930445,0.037649687700000004,0.54317894,0.1863492991,0.1863492991,0.0345004635,0.0328860015
79_46,1296,0.9259111573000001,0.0719535302,0.6603523086,0.2375051049,0.2375051049,0.0322182964,0.0462498702
79_47,1234,0.9174105649000001,0.0739225095,0.8185806838,0.1044846973,0.1044846973,0.029825053,0.057011956700000005
79_48,1262,0.678050029,0.2314671158,0.8024855774,0.2442347159,0.2442347159,0.0424240493,0.09160615230000001
79_49,1038,0.8268477566,0.1132835449,0.6873594069,0.2887319122,0.2887319122,0.041271191900000004,0.0513034022
79_50,734,0.7738927571,0.15245418460000001,0.7539271729,0.1265436265,0.1265436265,0.0339271523,0.0518974643
79_51,854,0.8170864497,0.1203048848,0.6522108688,0.130001582,0.130001582,0.027107106500000002,0.0384089797
79_52,898,0.8330605054,0.1209038645,1.0435740576,0.2358839502,0.2358839502,0.0557735527,0.08591813670000001
79_53,746,0.9879267192000001,0.014697698,0.6861100853000001,0.0916905751,0.0916905751,0.0284296918,0.0453361427
79_54,1167,0.8790336305,0.12448712470000001,0.5871545634,0.0319924742,0.0319924742,0.0607059756,0.0414072674
79_55,640,0.8737342220000001,0.11233097560000001,1.3280318769,0.2466549753,0.2466549753,0.0498029076,0.0465811769
79_56,859,0.8138957307,0.12882668660000002,0.9387732161000001,0.1111332397,0.1111332397,0.057912279600000005,0.0790120348
79_57,967,0.8293412446,0.1287538882,0.597961001,0.11554601490000001,0.11554601490000001,0.0225775506,0.0366966894
79_58,849,0.9160131895,0.0601088513,0.6493789691,0.45344787540000003,0.45344787540000003,0.0354217602,0.0642801498
79_59,850,0.891652502,0.071118029,0.4990893161,0.11438902320000001,0.11438902320000001,0.0235107212,0.04254094
79_60,801,0.9033302614000001,0.0980950446,0.673594129,0.0637950068,0.0637950068,0.0272823617,0.057448087700000004
79_61,1091,0.6980461878,0.15221970940000001,0.4801380309,0.0462310541,0.0462310541,0.0132180838,0.0332079832
79_62,845,0.9557595901,0.0282500167,1.4855363614,0.1023170147,0.1023170147,0.0375917252,0.0650499856
79_63,1092,0.7519987465,0.1403508599,0.6467118736,0.12371916540000001,0.12371916540000001,0.0313047198,0.0315370876
79_64,1078,0.9948353443000001,0.0071323291,0.3765615292,0.0729280457,0.0729280457,0.0973667139,0.0560618633
79_65,653,0.8143425643000001,0.1635084204,0.7726011561,0.1848048784,0.1848048784,0.036801808000000005,0.08566964860000001
79_66,719,0.7373353210000001,0.2024149798,0.7784871057,0.2793710417,0.2793710417,0.0536821201,0.0565368661
79_67,1262,0.8564428667,0.07242163210000001,1.2123217311,0.1006426837,0.1006426837,0.0604207152,0.0241114275
79_68,1180,0.8385749486,0.0764448678,1.2330441988,0.1104553073,0.1104553073,0.0629280729,0.0259193139
79_69,817,0.9737241958,0.0328965444,0.8216557011000001,0.47336295300000003,0.47336295300000003,0.0551850139,0.06880813300000001
79_70,763,0.8855588009,0.1629882907,0.9695907795,0.2633479653,0.2633479653,0.060524736700000005,0.1120734288
79_71,1079,0.9639700168,0.035570570100000004,0.3998226542,0.1038901921,0.1038901921,0.047135285900000004,0.044839856500000004
79_72,953,0.7879900468000001,0.1568594633,0.9128198372,0.1088758937,0.1088758937,0.0278135383,0.0568802542
79_73,887,0.9661797422,0.0308135592,0.7575000117,0.0711807145,0.0711807145,0.0379293387,0.028380219600000003
79_74,925,0.9860174353000001,0.025467723,0.7066671022000001,0.3676484578,0.3676484578,0.0459417654,0.0598622521
79_75,1290,0.9873651663,0.0197889105,0.7623496204,0.0974535851,0.0974535851,0.015866292900000002,0.018854759000000002
79_76,1254,0.9920315831000001,0.0077758838,0.5637832863000001,0.1335299012,0.1335299012,0.024582930700000002,0.0180868318
79_77,1145,0.9023887008,0.0793448218,8.9141911294,0.1624494976,0.1624494976,0.0689621157,0.047165399999999996
79_78,1270,0.9627818246000001,0.0388963232,0.4865419315,0.0866003754,0.0866003754,0.0349412137,0.0260775127
79_79,841,0.9908040376,0.007343596700000001,1.148211219,0.1300503234,0.1300503234,0.033508076500000004,0.0518003261
79_80,986,0.9978036218,0.0013605173,0.5752370272,0.0800730595,0.0800730595,0.026659333,0.0082706458
79_81,940,0.9724173333,0.0671804658,0.8024123564000001,0.1253889907,0.1253889907,0.0544647492,0.0381966661
79_82,767,0.9889428294,0.0105609432,0.5551644128000001,0.24392298480000002,0.24392298480000002,0.0422217321,0.031371423
79_83,1198,0.9789398197,0.015554948300000001,0.47850264680000004,0.1344513884,0.1344513884,0.0293046749,0.0173022166
79_84,876,0.9986823083,0.0013439422,0.4728676754,0.18773650990000001,0.18773650990000001,0.0325984574,0.0296550598
79_85,1049,0.9961090829,0.0077546517,0.7468845366,0.117420829,0.117420829,0.030373531500000002,0.0169932366
79_86,681,0.9891100393000001,0.0259617467,0.4367607536,0.1816468845,0.1816468845,0.030128307700000002,0.0273315202
79_87,791,0.8143770172,0.1532933398,1.0655217569,0.29759757270000003,0.29759757270000003,0.0332861153,0.0510435782
79_88,907,0.9829452457000001,0.0244554344,0.5871335277,0.17260929500000002,0.17260929500000002,0.0230322667,0.0311534927
79_89,885,0.9381866436,0.0609366807,1.0128866902,0.1227140354,0.1227140354,0.0323338009,0.0403165627
79_90,1358,0.9849682051,0.0219468622,0.6659985617,0.2002757678,0.2002757678,0.0246434006,0.051664684100000004
79_91,498,0.9494802278000001,0.055739453700000004,0.7031491534000001,0.3347977894,0.3347977894,0.0477183573,0.0535659694
79_92,638,0.9527160432,0.0912248358,0.9659401283000001,0.3946757939,0.3946757939,0.058811927300000004,0.0623634214
79_93,1138,0.9866451881,0.0118261906,0.8784039748,0.1466824639,0.1466824639,0.0338379082,0.029157649600000002
79_94,935,0.9141795675000001,0.10333635020000001,0.8183921747,0.2239380481,0.2239380481,0.041272396,0.0347672194
79_95,945,0.9578629171,0.052562891800000004,0.7616246829000001,0.3037525615,0.3037525615,0.051861390900000005,0.09475061080000001
79_96,559,0.9990174788,0.0007937723,0.4330397078,0.14488233650000001,0.14488233650000001,0.0136674267,0.0115971738
80_01,849,0.9927665946,0.0044229576,0.5500890232,0.2409502744,0.2409502744,0.0222128078,0.0181711736
80_02,704,0.9935456420000001,0.0023078351,0.7789236811,0.206730364,0.206730364,0.0241444437,0.0135135102
80_03,660,0.9878401037000001,0.0137490745,0.5441023581000001,0.2460789122,0.2460789122,0.0434549481,0.03199167
80_04,1102,0.9965763923000001,0.0012201275,0.49450784810000004,0.12440898110000001,0.12440898110000001,0.0154479661,0.0085887852
80_05,1160,0.7994794962,0.2443435581,0.5926148686,0.40719234330000004,0.40719234330000004,0.058709485400000004,0.1052749369
80_06,962,0.993005357,0.011069831300000001,0.618704702,0.1364186566,0.1364186566,0.0230194973,0.017964653
80_07,1558,0.944617255,0.21601421110000002,0.4975844949,0.2794578217,0.2794578217,0.0440227662,0.0358958838
80_08,879,0.7519821169,0.28481084030000003,0.48667075260000003,0.1660792567,0.1660792567,0.0284616709,0.0533833638
80_09,1517,0.0836936233,0.7027619131,0.9275116120000001,0.3820351341,0.3820351341,0.07854784470000001,0.108758642
80_10,773,0.9812281347,0.014309251,1.1898717773,0.5785200873,0.5785200873,0.063766074,0.0460025203
80_11,703,0.9700136690000001,0.0350519002,0.5543016172,0.2754794622,0.2754794622,0.0416906437,0.0390909646
80_12,1611,0.9774446422,0.043489242500000004,0.6710429162,0.2998713301,0.2998713301,0.0481666264,0.0340582087
80_13,1014,0.993466225,0.0057454640000000005,0.9775530101000001,0.5952402016,0.5952402016,0.045478903,0.0307180958
80_14,1735,0.9779350158000001,0.0138962682,0.6188065881,0.1381361967,0.1381361967,0.0418615433,0.0162268507
80_15,1236,0.9893863905,0.0107259385,0.8215466975,0.1688092672,0.1688092672,0.0287236682,0.021792275200000003
80_16,1259,0.9966295057000001,0.001349109,0.842231923,0.2173466877,0.2173466877,0.030371348200000002,0.018571325200000002
80_17,1438,0.9880721003,0.0055574596,0.8090661047000001,0.21314601190000002,0.21314601190000002,0.028600959000000002,0.013121247
80_18,1511,0.9449154934,0.0690901314,1.058808419,0.22024966170000002,0.22024966170000002,0.0471684751,0.044140296700000005
80_19,1825,0.9455647208,0.0433577577,1.1687153747,0.2903582631,0.2903582631,0.0489387816,0.023753868
80_20,2020,0.9681173522000001,0.0175444062,0.7762615775,0.1438132654,0.1438132654,0.0257867633,0.0154137883
80_21,1399,0.8914720745,0.1227650133,0.5829086217,0.32690197790000003,0.32690197790000003,0.0413922761,0.0593305038
80_22,1054,0.9960433261,0.0037726539000000003,0.4188777864,0.16307383590000002,0.16307383590000002,0.0201045686,0.0167428119
80_23,1022,0.9705580273000001,0.0456041305,1.1062096152,0.1606330423,0.1606330423,0.0346457039,0.033392141800000004
80_24,1782,0.9931698304000001,0.0063890568,0.5523503406,0.1252227177,0.1252227177,0.0236618894,0.0135140082
80_25,1107,0.9950073854,0.0143255837,0.36163489460000003,0.0910394388,0.0910394388,0.022409411,0.0165316595
80_26,1233,0.9981468429,0.001245454,0.5939668884,0.0827238953,0.0827238953,0.0186523274,0.0092895723
80_27,1086,0.98395722,0.0198873398,0.4754749922,0.11483323940000001,0.11483323940000001,0.022112332800000002,0.0139104681
80_28,1221,0.9939610331000001,0.0091426782,0.5501438531,0.1042650241,0.1042650241,0.0215798278,0.01984002
80_29,1126,0.9943366224,0.0079798004,0.4246239865,0.1147910182,0.1147910182,0.0169674676,0.018176074
80_30,2590,0.9728104424,0.0445933487,0.3717914311,0.1021257187,0.1021257187,0.0912749107,0.019877307400000002
80_31,1560,0.9985218290000001,0.0011111728,0.6566563037,0.1107427149,0.1107427149,0.0208114709,0.0111641061
80_32,1614,0.9946873377000001,0.0023112486,0.7645319853,0.1215714199,0.1215714199,0.028005309200000002,0.0103551978
80_33,1937,0.9844464539000001,0.0233955084,0.4742107171,0.0783148503,0.0783148503,0.020437789300000002,0.0207517201
80_34,2088,0.823199081,0.1281392374,1.0301752062,0.3860455741,0.3860455741,0.0723129215,0.0588928016
80_35,1943,0.9960427421,0.0039775669,0.6630599888,0.08326852550000001,0.08326852550000001,0.0221483608,0.018492036
80_36,1689,0.9961359771,0.0023053374,0.4529851139,0.1271362422,0.1271362422,0.0204328397,0.0171370099
80_37,2691,0.9334833575,0.0867392525,0.5323994369,0.159781884,0.159781884,0.0301996125,0.0342748338
80_38,2467,0.9912829257,0.011678549600000001,0.6988200197000001,0.195168154,0.195168154,0.0358482103,0.024470711000000003
80_39,1825,0.9309507536,0.1341889527,0.41626188950000004,0.1077004028,0.1077004028,0.028201387100000003,0.0269832765
80_40,915,0.9964689516,0.0044067437,0.279065952,0.0713432381,0.0713432381,0.0110857005,0.011173959800000001
80_41,1065,0.98840726,0.0182080688,0.6822750678,0.1227678418,0.1227678418,0.0268749579,0.025994020700000002
80_42,1236,0.9866715478,0.010107406900000001,1.9767852590000001,0.1615421491,0.1615421491,0.0408016651,0.023054619300000002
80_43,980,0.9968014479,0.0045587529,1.242295258,0.33571915900000004,0.33571915900000004,0.059205214000000006,0.0311411163
80_44,932,0.9780118696000001,0.030952224700000003,1.7818295331,0.2423386823,0.2423386823,0.0691233342,0.069497324
80_45,1605,0.9965870227,0.0032849470000000003,0.3716156353,0.0712924603,0.0712924603,0.0147295896,0.015015149200000001
80_46,1591,0.990918355,0.008501278000000001,0.49456097920000003,0.0761968063,0.0761968063,0.0262073625,0.031044852100000003
80_47,1004,0.9962302648,0.0038822614000000003,0.44560992590000004,0.2079877693,0.2079877693,0.040081935400000004,0.0245034571
80_48,1150,0.9950359248,0.0051435434000000006,0.6016618982,0.4147378108,0.4147378108,0.0428059473,0.0330266088
80_49,1867,0.8702794491,0.0820736808,0.8019609722000001,0.40027015390000004,0.40027015390000004,0.0402494767,0.0660246031
80_50,1252,0.9887533546,0.009855712400000001,0.6400448557,0.4212971151,0.4212971151,0.0444959735,0.0268571453
80_51,1501,0.9233442255000001,0.08420716460000001,0.6237371277,0.16005749900000002,0.16005749900000002,0.0301750281,0.0531104607
80_52,1571,0.7169621915000001,0.1831444764,0.4871995013,0.108754006,0.108754006,0.035013824,0.0505766589
80_53,1806,0.8246245129,0.14432714130000002,0.6725624656,0.24353042290000002,0.24353042290000002,0.0373448141,0.0694855114
80_54,1627,0.7309581362,0.16037956080000002,1.5597473211000001,0.3050982384,0.3050982384,0.0497838207,0.0415855519
80_55,1375,0.9600299776000001,0.0395033869,0.4569885556,0.1811429292,0.1811429292,0.0246414236,0.0281376254
80_56,690,0.9707055011000001,0.0960422861,0.6530200518,0.23508643440000002,0.23508643440000002,0.0649504275,0.0406455811
80_57,1620,0.7888802866,0.4368132065,0.9787833355000001,0.3024772555,0.3024772555,0.0893655846,0.1127345015
80_58,2352,0.9161214151,0.0661359586,0.5183606354,0.1074156765,0.1074156765,0.0203321007,0.0175461178
80_59,1538,0.9494188268,0.0654161307,0.8090812292,0.3611437838,0.3611437838,0.069897398,0.053986431
80_60,2059,0.7052104763,0.2834543019,0.9472424442,0.0749214698,0.0749214698,0.0606592705,0.0706667689
80_61,1057,0.9654053216,0.021562769500000002,0.1312451896,0.4189340482,0.4189340482,0.060533797300000004,0.0266062405
80_62,2289,0.8853274974,0.08600039100000001,0.4563585267,0.3266923464,0.3266923464,0.0305707376,0.0239023182
80_63,2273,0.49799955240000005,0.5781398892,1.5477558245,0.2033077688,0.2033077688,0.0710898759,0.0825815131
80_64,2435,0.8440956091,0.1368113892,0.5283047522000001,0.11399480570000001,0.11399480570000001,0.0239415226,0.0378149074
80_65,1816,0.9374635869,0.0460840932,0.8040661262000001,0.2490668011,0.2490668011,0.039988652400000005,0.0228364749
80_66,2071,0.8027563209,0.2879559666,0.46876956210000004,0.093314281,0.093314281,0.0257159282,0.049549859700000004
80_67,2156,0.9578618559000001,0.0301841841,1.1418221224,0.1890616651,0.1890616651,0.1158460453,0.0675035134
80_68,2775,0.9337676892000001,0.0531655731,0.3420018913,0.0833314426,0.0833314426,0.0137187757,0.0100072458
80_69,4281,0.2917564909,0.5924834187,1.0464863775,0.23207732550000001,0.23207732550000001,0.05440202,0.0561955779
80_70,1799,0.9756058997,0.0203073168,0.9247093119,0.1749506942,0.1749506942,0.0311849043,0.0236960916
80_71,1086,0.9416623266,0.06323036480000001,0.1464580048,0.7641578859,0.7641578859,0.0784900285,0.0729376921
80_72,1087,0.9385884781,0.0629895048,0.08883807640000001,0.5669320836,0.5669320836,0.060026909100000005,0.0544007102
80_73,790,0.9923894693,0.0059729921,0.5845435522,0.2544894395,0.2544894395,0.049023786300000004,0.0268403155
81_01,1252,0.9967462605,0.0018312397000000002,1.202050542,0.0818234665,0.0818234665,0.1278998216,0.0126974133
81_02,544,0.9929856528000001,0.0070689858,2.1190100208000002,0.1680187061,0.1680187061,0.3158209122,0.016779857000000002
81_03,1076,0.9972719426000001,0.0025022467,2.5726076589,0.0911594772,0.0911594772,0.1686891103,0.014758231
81_04,961,0.9974498785,0.0020824537,2.6858989123,0.1162280229,0.1162280229,0.18624022010000002,0.016057580800000002
81_05,1364,0.4483946602,0.2595868322,2.9330980589,0.07090898080000001,0.07090898080000001,0.1372227433,0.024878227000000003
